"","date","equipment_type","ot_script_file","full_timecourse","plate_type","well","sample_type","sample_well","well_column","well_row","spot_type","spot_volume","name","colony_function","inputs_present","input_1_distance","input_type","input_concentration","replicate","absorbance","iteration","px_column","px_row","id","exposure","intensity","panel","point_value","mean","median","sd","max","min","n_saturated","prop_saturated","GFP","fold_change_G","fold_change_GN"
"62",20220623,"plate_imager",NA,TRUE,"6-well","A1","spot","E6",6,5,"receiver",1,"ZBD","bandpass",1,10.0623059,"IPTG",0.03,1,-0.000401444451993082,2,549,501,6,20000,3,"blue",0.0319391359441098,0.0319452102617588,0.0319381613063466,0.000114562356845937,0.0321492633796838,0.0317518249928586,0,0,-0.0134308863951579,0.891972194910216,2.99287935538166
"63",20220623,"plate_imager",NA,TRUE,"6-well","A2","spot","E10",10,5,"receiver",1,"ZBD","bandpass",1,14.23024947,"IPTG",0.015,1,-0.000958830734684734,2,837,501,6,20000,3,"blue",0.0339201155227055,0.0342234310598559,0.0342228611368154,0.000117882858849991,0.0344215088736385,0.034017495372595,0,0,-0.0138175936813293,0.917654204026043,1.28914113453271
"64",20220623,"plate_imager",NA,TRUE,"6-well","A2","spot","E15",15,5,"receiver",1,"ZBD","bandpass",1,10.0623059,"IPTG",0.015,1,-7.74070981678374e-05,2,1197,501,6,20000,3,"blue",0.0337364234952286,0.0338585058383984,0.033844247258351,0.000147673356149484,0.0341302880511602,0.0336154733751568,0,0,-0.010822328228803,0.718732597408047,12.5069066886438
"65",20220623,"plate_imager",NA,TRUE,"6-well","A3","spot","E19",19,5,"receiver",1,"ZBD","bandpass",1,14.23024947,"IPTG",0.0075,1,-0.00052131121002696,2,1485,501,6,20000,3,"blue",0.0314430236747225,0.0316155994983154,0.0316123675370234,7.5703862828525e-05,0.0317578243204062,0.031480554369499,0,0,-0.0122248139299083,0.8118744952947,2.09775704793389
"66",20220623,"plate_imager",NA,TRUE,"6-well","A3","spot","E24",24,5,"receiver",1,"ZBD","bandpass",1,10.0623059,"IPTG",0.0075,1,-0.00128037916540168,2,1845,501,6,20000,3,"blue",0.0257525032610385,0.0259483815526373,0.0259380262077017,0.000138195743155373,0.0262080978343801,0.0257156342784098,0,0,-0.0142952186298901,0.949374238071249,0.998762432469642
"67",20220623,"plate_imager",NA,TRUE,"6-well","A1","spot","F4",4,6,"receiver",1,"ZBD","bandpass",1,9,"IPTG",0.03,1,-0.000709191981106521,2,405,573,6,20000,3,"blue",0.0311404682389071,0.0310093947431666,0.0310135585261609,0.00011294573405358,0.031208490030022,0.0308071200685815,0,0,-0.0148319361793456,0.985018730664623,1.87087179168602
"68",20220623,"plate_imager",NA,TRUE,"6-well","A2","spot","F13",13,6,"receiver",1,"ZBD","bandpass",1,9,"IPTG",0.015,1,3.13280414975441e-05,2,1053,573,6,20000,3,"blue",0.0345418944795067,0.0347582951277472,0.0347604094442583,0.00010312574287009,0.0349350604035371,0.0345516508117181,0,0,-0.0106581421817442,0.707828671601521,-30.4339455525073
"69",20220623,"plate_imager",NA,TRUE,"6-well","A3","spot","F22",22,6,"receiver",1,"ZBD","bandpass",1,9,"IPTG",0.0075,1,-0.00146870853540597,2,1701,573,6,20000,3,"blue",0.0288842900017691,0.0290758332310825,0.0290748652536554,0.000105693668885056,0.029269150958366,0.0288972119299368,0,0,-0.012241477699627,0.812981169777248,0.745603987838244
"70",20220623,"plate_imager",NA,TRUE,"6-well","A1","spot","G2",2,7,"receiver",1,"ZBD","bandpass",1,16.22498074,"IPTG",0.03,1,-0.00110343514158374,2,261,645,6,20000,3,"blue",0.0280792933685104,0.0280001012048325,0.0280264381657958,0.000220747023269008,0.0283175966328499,0.0275720195423255,0,0,-0.0145325892378454,0.965138497849468,1.17816517824281
"71",20220623,"plate_imager",NA,TRUE,"6-well","A2","spot","G11",11,7,"receiver",1,"ZBD","bandpass",1,16.22498074,"IPTG",0.015,1,-0.00059203847959723,2,909,645,6,20000,3,"blue",0.0350061968877426,0.0348723797439027,0.034873883156348,0.000117096352850163,0.0350726594784684,0.0346582967231304,0,0,-0.0136792381364373,0.908465733851821,2.06691192355927
