"","date","equipment_type","ot_script_file","full_timecourse","plate_type","well","sample_type","sample_well","well_column","well_row","spot_type","spot_volume","name","colony_function","inputs_present","input_1_distance","input_type","input_concentration","replicate","absorbance","iteration","px_column","px_row","id","exposure","intensity","panel","point_value","mean","median","sd","max","min","n_saturated","prop_saturated","GFP","fold_change_G","fold_change_GN"
"17",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","E19",19,5,"receiver",1,"ZG","highpass",1,14.23024947,"IPTG",0.0075,1,0,1,1468,499,1,20000,3,"blue",0.0315174168321298,0.0315021802957019,0.0314978616412189,9.98317577704659e-05,0.0317009509589962,0.0313291462339298,0,0,0,NA,NA
"18",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","E24",24,5,"receiver",1,"ZG","highpass",1,10.0623059,"IPTG",0.0075,1,0,1,1828,499,1,20000,3,"blue",0.0261294482423336,0.026078501840597,0.0260531942891437,0.000180992755019141,0.0264236392792306,0.0258057779585635,0,0,0,NA,NA
"19",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","F4",4,6,"receiver",1,"ZG","highpass",1,9,"IPTG",0.03,1,0,1,388,571,1,20000,3,"blue",0.0304019247556706,0.0305959069999277,0.030582563808097,0.000112328723792417,0.0308099547506895,0.0304173434846295,0,0,0,NA,NA
"20",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","F13",13,6,"receiver",1,"ZG","highpass",1,9,"IPTG",0.015,1,0,1,1036,571,1,20000,3,"blue",0.0350270614003929,0.0346231090324727,0.0346244931891091,0.000122993564834275,0.0348264126420254,0.0344009064730595,0,0,0,NA,NA
"21",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","F22",22,6,"receiver",1,"ZG","highpass",1,9,"IPTG",0.0075,1,0,1,1684,571,1,20000,3,"blue",0.0292052156392462,0.029306120614476,0.0293029941032574,0.000193415041700854,0.0296465274392146,0.0289673466097851,0,0,0,NA,NA
"22",20220629,"plate_imager",NA,TRUE,"6-well","A1","spot","G2",2,7,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.03,1,0,1,244,643,1,20000,3,"blue",0.026859748207366,0.0276808621917574,0.0277080077827528,0.000347000453358974,0.0281988311520362,0.0269128479001858,0,0,0,NA,NA
"23",20220629,"plate_imager",NA,TRUE,"6-well","A2","spot","G11",11,7,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.015,1,0,1,892,643,1,20000,3,"blue",0.0339237760800293,0.0346851026682287,0.0346831589837792,0.000121175280343409,0.034904628239892,0.0344830997797669,0,0,0,NA,NA
"24",20220629,"plate_imager",NA,TRUE,"6-well","A3","spot","G20",20,7,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.0075,1,0,1,1540,643,1,20000,3,"blue",0.0291765414186409,0.0310846209656795,0.0310943188307843,0.000134139035673993,0.0312982330149554,0.0308196253430082,0,0,0,NA,NA
"25",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","J2",2,10,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.00375,1,0,1,244,859,1,20000,3,"blue",0.0279594753209273,0.0275590475708419,0.0275298704547466,0.000202527611030891,0.0279538563199409,0.027259950210398,0,0,0,NA,NA
"26",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","J11",11,10,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0.00188,1,0,1,892,859,1,20000,3,"blue",0.0344440896719335,0.03461064819194,0.0346166940591483,0.000116917681940387,0.0348024811858947,0.0344151513930234,0,0,0,NA,NA
